status_tag,Cuisine,Ingredients,image,Url
7,牛肉蓋飯。by克莉絲塔,egg;water;beef;soy sauce;sugar;onion,https://tokyo-kitchen.icook.network/uploads/recipe/cover/77279/large_6222fdce66b69843.jpg,https://icook.tw/recipes/77279
4,日式豬肉丼飯+黃金菇魚麵海菜湯  ,soy sauce;pork;egg;onion,https://tokyo-kitchen.icook.network/uploads/recipe/cover/72495/large_af0a4798026399d1.jpg,https://icook.tw/recipes/72495
2,日式煎餅,egg;soy sauce;sugar;flour;cream,https://tokyo-kitchen.icook.network/uploads/recipe/cover/41873/large_8deb1bf3cc88b37e.jpg,https://icook.tw/recipes/41873
4,日式玉子燒 Tamago [趁熱品嚐],soy sauce;egg;water,https://tokyo-kitchen.icook.network/uploads/recipe/cover/26818/large_f67b0437c6684acf.jpg,https://icook.tw/recipes/26818
5,♡宛の美好”食“光 ✿ 什錦蔬菜起司大阪燒煎餅,flour,https://tokyo-kitchen.icook.network/uploads/recipe/cover/20446/large_5690eea9e55a2581.jpg,https://icook.tw/recipes/20446
0,法式炒蛋,pepper;egg;cream;salt;oil,https://tokyo-kitchen.icook.network/uploads/recipe/cover/119487/large_6c0f2c719d91339c.jpg,https://icook.tw/recipes/119487
3,超簡單法式李子塔,water;sugar;flour;cream;salt,https://tokyo-kitchen.icook.network/uploads/recipe/cover/87637/large_7a4cc131f8904aa9.jpg,https://icook.tw/recipes/87637
9,波特酒牛肝蕈蘑菇燉飯,onion,https://tokyo-kitchen.icook.network/uploads/recipe/cover/50370/large_7a9288f0d447429e.jpg,https://icook.tw/recipes/50370
9,泰式涼拌彩椒透抽（家樂福廚神大賽）,sugar;pepper;onion;fish,https://tokyo-kitchen.icook.network/uploads/recipe/cover/88754/large_40f00defd06a6cb4.jpg,https://icook.tw/recipes/88754
7,泰式打拋肉,pepper;soy sauce;pork;sugar;fish,https://tokyo-kitchen.icook.network/uploads/recipe/cover/84592/large_409c8ebb6ef08f64.jpg,https://icook.tw/recipes/84592
0,蟹管什錦沙拉佐椰奶咖哩【莎拉游亂做廚房】,salt;egg;water,https://tokyo-kitchen.icook.network/uploads/recipe/cover/26860/large_ee7467e623ef3872.jpg,https://icook.tw/recipes/26860
3,港式蛋塔,egg;water;sugar;flour;cream;salt,https://tokyo-kitchen.icook.network/uploads/recipe/cover/249758/large_b6ef289989a4ff33.jpg,https://icook.tw/recipes/249758
0,叉燒豆角炒蛋 ~港式家庭料理,egg,https://tokyo-kitchen.icook.network/uploads/recipe/cover/112231/large_d46faee43a7ace26.jpg,https://icook.tw/recipes/112231
0,港式皮蛋（松花蛋）蛤蜊粥,egg,https://tokyo-kitchen.icook.network/uploads/recipe/cover/53157/large_7359ce10ddba95e7.jpg,https://icook.tw/recipes/53157
1,薄餅Tortilla披薩,salt;oil;flour;water,https://tokyo-kitchen.icook.network/uploads/recipe/cover/122311/large_a6fd642b04491edb.jpg,https://icook.tw/recipes/122311
2,義式香料紙包雞,cream,https://tokyo-kitchen.icook.network/uploads/recipe/cover/116419/large_e34910508e7b52f0.jpg,https://icook.tw/recipes/116419
2,義式烤雞番茄義大利麵,cream,https://tokyo-kitchen.icook.network/uploads/recipe/cover/77016/large_0e1aced6f2cabd80.jpg,https://icook.tw/recipes/77016
9,義式香料清炒球芽甘藍,oil;onion,https://tokyo-kitchen.icook.network/uploads/recipe/cover/75167/large_59f559ce2f16299a.jpg,https://icook.tw/recipes/75167
0,野餐-義大利麵口袋餅,oil;egg,https://tokyo-kitchen.icook.network/uploads/recipe/cover/60791/large_e865d8a5982f5afa.jpg,https://icook.tw/recipes/60791
6,義大利牛肉丸子 Italian beef meatballs,pepper;egg;beef;onion;cream;salt,https://tokyo-kitchen.icook.network/uploads/recipe/cover/54872/large_7608611ce59fada7.jpg,https://icook.tw/recipes/54872
5,Olivia♥義式南瓜麵疙瘩 Pumpkin Gnocchi,salt;flour,https://tokyo-kitchen.icook.network/uploads/recipe/cover/24119/large_dddc351c200da97f.jpg,https://icook.tw/recipes/24119
2,義式野菇燉飯 mushroom risotto,cream,https://tokyo-kitchen.icook.network/uploads/recipe/cover/15370/large_878c162775d2fbf5.jpg,https://icook.tw/recipes/15370
7,韓式燉牛排骨갈비찜,pepper;beef;soy sauce;sugar;onion;oil,https://tokyo-kitchen.icook.network/uploads/recipe/cover/115016/large_7962872651734e7d.jpg,https://icook.tw/recipes/115016
0,「影片」 韓國餐廳蒸雞蛋，식당계란찜,salt;onion;egg;water,https://tokyo-kitchen.icook.network/uploads/recipe/cover/98121/large_9eb9ae332cf59a58.jpg,https://icook.tw/recipes/98121
4,[蛋料理]韓式水蒸蛋뚝배기 계란찜,egg;water;soy sauce;salt;oil,https://tokyo-kitchen.icook.network/uploads/recipe/cover/55775/large_483faf477279a6e6.jpg,https://icook.tw/recipes/55775
0,韓式水蒸蛋-泡菜人妻in NY's kitchen,salt;onion;egg;water,https://tokyo-kitchen.icook.network/uploads/recipe/cover/46222/large_4a216f735e2782a5.jpg,https://icook.tw/recipes/46222
0,[韓式]雞蛋卷,salt;pepper;egg,https://tokyo-kitchen.icook.network/uploads/recipe/cover/24403/large_9ce50b10c4d7265d.jpg,https://icook.tw/recipes/24403
9,洋蔥冰塊,onion,https://tokyo-kitchen.icook.network/uploads/recipe/cover/115998/large_c473f6eb960a05b5.jpg,https://icook.tw/recipes/115998
3,牛奶冰淇淋餡 泡芙,egg;water;flour;cream;salt,https://tokyo-kitchen.icook.network/uploads/recipe/cover/40288/large_77678326c592648c.jpg,https://icook.tw/recipes/40288
